Item_Fat_Content	Item_Identifier	Item_Type	Outlet_Establishment_Year	Outlet_Identifier	Outlet_Location_Type	Outlet_Size	Outlet_Type	Item_Visibility	Item_Weight	Sales	Rating
Low Fat	DRH51	Dairy	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0971982	17.6	89.8856	4
Low Fat	FDJ41	Frozen Foods	2017	OUT035	Tier 2	Small	Supermarket Type1	0.022879	6.85	262.359	4
Low Fat	FDD17	Frozen Foods	2017	OUT035	Tier 2	Small	Supermarket Type1	0	7.5	237.791	4
Low Fat	FDH41	Frozen Foods	2017	OUT035	Tier 2	Small	Supermarket Type1	0.081996	9	216.253	4
Low Fat	FDC17	Frozen Foods	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0154578	12.15	209.993	4
Low Fat	FDG52	Frozen Foods	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0656184	13.65	47.6402	4
Low Fat	FDM52	Frozen Foods	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0259885	15.1	146.608	4
Low Fat	FDQ52	Frozen Foods	2017	OUT035	Tier 2	Small	Supermarket Type1	0.119362	17	249.443	4
Low Fat	FDV40	Frozen Foods	2017	OUT035	Tier 2	Small	Supermarket Type1	0.014689	17.35	74.5038	4
Low Fat	FDF05	Frozen Foods	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0268658	17.5	261.691	4
Low Fat	FDG29	Frozen Foods	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0562813	17.6	40.3454	4
Low Fat	FDX16	Frozen Foods	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0657976	17.85	147.805	4
Low Fat	FDL04	Frozen Foods	2017	OUT035	Tier 2	Small	Supermarket Type1	0.111902	19	105.462	4
Low Fat	FDZ52	Frozen Foods	2017	OUT035	Tier 2	Small	Supermarket Type1	0.100056	19.2	112.489	4
Low Fat	FDU40	Frozen Foods	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0373969	20.85	193.848	4
Low Fat	FDS08	Fruits and Vegetables	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0569504	5.735	177.937	4
Low Fat	FDG44	Fruits and Vegetables	2017	OUT035	Tier 2	Small	Supermarket Type1	0.102172	6.13	53.8298	4
Low Fat	FDF09	Fruits and Vegetables	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0121466	6.215	37.9848	4
Low Fat	FDA20	Fruits and Vegetables	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0666085	6.78	184.624	4
Low Fat	FDG45	Fruits and Vegetables	2017	OUT035	Tier 2	Small	Supermarket Type1	0.128012	8.1	210.99	4
Low Fat	FDX44	Fruits and Vegetables	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0429584	9.3	89.3172	4
Low Fat	FDH57	Fruits and Vegetables	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0357408	10.895	131.928	4
Low Fat	FDU07	Fruits and Vegetables	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0598357	11.1	151.337	4
Low Fat	FDE45	Fruits and Vegetables	2017	OUT035	Tier 2	Small	Supermarket Type1	0	12.1	177.3	4
Low Fat	FDH32	Fruits and Vegetables	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0760457	12.8	96.541	4
Low Fat	FDG57	Fruits and Vegetables	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0722847	14.7	49.8034	4
Low Fat	FDZ20	Fruits and Vegetables	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0343005	16.1	253.236	4
Low Fat	FDB09	Fruits and Vegetables	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0573852	16.25	126.205	4
Low Fat	FDC45	Fruits and Vegetables	2017	OUT035	Tier 2	Small	Supermarket Type1	0.135708	17	172.511	4
Low Fat	FDB33	Fruits and Vegetables	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0145774	17.75	160.726	4
Low Fat	FDP07	Fruits and Vegetables	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0898848	18.2	195.111	4
Low Fat	FDR08	Fruits and Vegetables	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0376158	18.7	109.189	4
Low Fat	FDG32	Fruits and Vegetables	2017	OUT035	Tier 2	Small	Supermarket Type1	0.175962	19.85	223.077	4
Low Fat	FDQ44	Fruits and Vegetables	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0361335	20.5	120.176	4
Low Fat	DRF23	Hard Drinks	2017	OUT035	Tier 2	Small	Supermarket Type1	0.122629	4.61	175.44	4
Low Fat	DRM35	Hard Drinks	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0704312	9.695	177.534	4
Low Fat	DRO47	Hard Drinks	2017	OUT035	Tier 2	Small	Supermarket Type1	0.112203	10.195	111.786	4
Low Fat	DRL59	Hard Drinks	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0212201	16.75	55.1298	4
Low Fat	DRI23	Hard Drinks	2017	OUT035	Tier 2	Small	Supermarket Type1	0	18.85	162.058	4
Low Fat	NCK29	Health and Hygiene	2017	OUT035	Tier 2	Small	Supermarket Type1	0.125745	5.615	122.473	4
Low Fat	NCL17	Health and Hygiene	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0677669	7.39	140.681	4
Low Fat	NCL53	Health and Hygiene	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0362281	7.5	175.203	4
Low Fat	NCP29	Health and Hygiene	2017	OUT035	Tier 2	Small	Supermarket Type1	0.11225	8.42	64.3168	4
Low Fat	NCJ29	Health and Hygiene	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0351863	10.6	85.1224	4
Low Fat	NCM29	Health and Hygiene	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0176389	11.5	132.763	4
Low Fat	NCB42	Health and Hygiene	2017	OUT035	Tier 2	Small	Supermarket Type1	0.00855956	11.8	117.249	4
Low Fat	NCY29	Health and Hygiene	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0772195	13.65	56.493	4
Low Fat	NCC54	Health and Hygiene	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0976924	17.75	242.42	4
Low Fat	NCJ05	Health and Hygiene	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0460796	18.7	151.568	4
Low Fat	NCA05	Health and Hygiene	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0251259	20.75	150.473	4
Low Fat	NCW30	Household	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0110078	5.21	259.596	4
Low Fat	NCB31	Household	2017	OUT035	Tier 2	Small	Supermarket Type1	0.118652	6.235	263.991	4
Low Fat	NCC19	Household	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0968623	6.57	193.982	4
Low Fat	NCZ30	Household	2017	OUT035	Tier 2	Small	Supermarket Type1	0.02618	6.59	120.71	4
Low Fat	NCH42	Household	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0365304	6.86	227.801	4
Low Fat	NCN06	Household	2017	OUT035	Tier 2	Small	Supermarket Type1	0.120474	8.39	165.587	4
Low Fat	NCY54	Household	2017	OUT035	Tier 2	Small	Supermarket Type1	0.177661	8.43	170.542	4
Low Fat	NCE19	Household	2017	OUT035	Tier 2	Small	Supermarket Type1	0.092997	8.97	55.2956	4
Low Fat	NCX54	Household	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0480508	9.195	105.662	4
Low Fat	NCK18	Household	2017	OUT035	Tier 2	Small	Supermarket Type1	0	9.6	163.918	4
Low Fat	NCV54	Household	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0331027	11.1	116.612	4
Low Fat	NCQ06	Household	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0418166	13	254.501	4
Low Fat	NCH07	Household	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0926495	13.15	157.86	4
Low Fat	NCS54	Household	2017	OUT035	Tier 2	Small	Supermarket Type1	0.00999127	13.6	175.537	4
Low Fat	NCW18	Household	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0593136	15.1	238.125	4
Low Fat	NCD18	Household	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0726554	16	229.867	4
Low Fat	NCW06	Household	2017	OUT035	Tier 2	Small	Supermarket Type1	0	16.2	190.816	4
Low Fat	NCT06	Household	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0387302	17.1	166.284	4
Low Fat	NCR38	Household	2017	OUT035	Tier 2	Small	Supermarket Type1	0.113497	17.25	253.472	4
Low Fat	NCI55	Household	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0126512	18.6	123.141	4
Low Fat	NCA30	Household	2017	OUT035	Tier 2	Small	Supermarket Type1	0.129309	19	188.887	4
Low Fat	NCG42	Household	2017	OUT035	Tier 2	Small	Supermarket Type1	0.04122	19.2	131.231	4
Low Fat	NCO30	Household	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0157219	19.5	185.661	4
Low Fat	NCB18	Household	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0412834	19.6	87.0514	4
Low Fat	NCY30	Household	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0259483	20.25	180.098	4
Low Fat	NCE54	Household	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0268948	20.7	76.7354	4
Low Fat	FDP27	Meat	2017	OUT035	Tier 2	Small	Supermarket Type1	0.119428	8.155	190.853	4
Low Fat	FDL43	Meat	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0270593	10.1	76.467	4
Low Fat	FDK15	Meat	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0983952	10.8	100.804	4
Low Fat	FDI19	Meat	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0523292	15.1	243.151	4
Low Fat	FDU39	Meat	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0360311	18.85	60.4562	4
Low Fat	NCL31	Others	2017	OUT035	Tier 2	Small	Supermarket Type1	0.120258	7.39	141.547	4
Low Fat	NCK19	Others	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0904485	9.8	194.548	4
Low Fat	NCL55	Others	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0646485	12.15	253.404	4
Low Fat	NCP55	Others	2017	OUT035	Tier 2	Small	Supermarket Type1	0	14.65	53.8614	4
Low Fat	FDH21	Seafood	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0312191	10.395	156.96	4
Low Fat	FDI57	Seafood	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0540154	19.85	196.377	4
Low Fat	FDQ57	Snack Foods	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0279424	7.275	145.076	4
Low Fat	FDR33	Snack Foods	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0267839	7.31	108.157	4
Low Fat	FDQ58	Snack Foods	2017	OUT035	Tier 2	Small	Supermarket Type1	0	7.315	153.734	4
Low Fat	FDM46	Snack Foods	2017	OUT035	Tier 2	Small	Supermarket Type1	0.159938	7.365	93.912	4
Low Fat	FDW33	Snack Foods	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0991018	9.395	105.828	4
Low Fat	FDV09	Snack Foods	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0205647	12.1	148.273	4
Low Fat	FDU22	Snack Foods	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0932789	12.35	118.712	4
Low Fat	FDP34	Snack Foods	2017	OUT035	Tier 2	Small	Supermarket Type1	0	12.85	155.463	4
Low Fat	FDQ33	Snack Foods	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0911899	13.35	149.371	4
Low Fat	FDA46	Snack Foods	2017	OUT035	Tier 2	Small	Supermarket Type1	0.117613	13.6	194.214	4
Low Fat	FDN09	Snack Foods	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0348681	14.15	243.783	4
Low Fat	FDC47	Snack Foods	2017	OUT035	Tier 2	Small	Supermarket Type1	0.118868	15	229.469	4
Low Fat	FDK09	Snack Foods	2017	OUT035	Tier 2	Small	Supermarket Type1	0.091746	15.2	229.035	4
Low Fat	FDT57	Snack Foods	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0190312	15.2	235.525	4
Low Fat	FDT45	Snack Foods	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0573026	15.85	53.3956	4
Low Fat	FDY45	Snack Foods	2017	OUT035	Tier 2	Small	Supermarket Type1	0	17.5	253.036	4
Low Fat	FDZ09	Snack Foods	2017	OUT035	Tier 2	Small	Supermarket Type1	0.104859	17.6	161.887	4
Low Fat	FDO34	Snack Foods	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0299333	17.7	169.082	4
Low Fat	FDZ58	Snack Foods	2017	OUT035	Tier 2	Small	Supermarket Type1	0.052167	17.85	121.707	4
Low Fat	FDN57	Snack Foods	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0542239	18.25	142.015	4
Low Fat	FDN45	Snack Foods	2017	OUT035	Tier 2	Small	Supermarket Type1	0.11808	19.35	222.609	4
Low Fat	FDV58	Snack Foods	2017	OUT035	Tier 2	Small	Supermarket Type1	0.121227	20.85	197.545	4
Low Fat	DRE12	Soft Drinks	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0707672	4.59	111.986	4
Low Fat	DRD25	Soft Drinks	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0789571	6.135	111.986	4
Low Fat	DRF25	Soft Drinks	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0389179	9	35.919	4
Low Fat	DRJ24	Soft Drinks	2017	OUT035	Tier 2	Small	Supermarket Type1	0.113308	11.8	187.092	4
Low Fat	DRK49	Soft Drinks	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0359369	14.15	41.0138	4
Low Fat	DRM37	Soft Drinks	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0963796	15.35	196.577	4
Low Fat	DRH37	Soft Drinks	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0416085	17.6	165.453	4
Low Fat	DRC12	Soft Drinks	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0378197	17.85	191.619	4
Low Fat	FDF59	Starchy Foods	2017	OUT035	Tier 2	Small	Supermarket Type1	0.0712305	12.5	128.102	4
Low Fat	FDV24	Baking Goods	2011	OUT010	Tier 3	Medium	Grocery Store	0.172857	5.635	148.205	4
Low Fat	FDX23	Baking Goods	2011	OUT010	Tier 3	Medium	Grocery Store	0.0496979	6.445	95.0436	4
Low Fat	FDJ48	Baking Goods	2011	OUT010	Tier 3	Medium	Grocery Store	0.0944603	11.3	245.312	4
Low Fat	FDE24	Baking Goods	2011	OUT010	Tier 3	Medium	Grocery Store	0.156437	14.85	142.081	4
Low Fat	FDL36	Baking Goods	2011	OUT010	Tier 3	Medium	Grocery Store	0.127335	15.1	88.283	4
Low Fat	FDS48	Baking Goods	2011	OUT010	Tier 3	Medium	Grocery Store	0.0464968	15.15	149.671	4
Low Fat	FDV36	Baking Goods	2011	OUT010	Tier 3	Medium	Grocery Store	0.0440242	18.7	125.902	4
Low Fat	FDU48	Baking Goods	2011	OUT010	Tier 3	Medium	Grocery Store	0.0926587	18.85	131.428	4
Low Fat	FDM13	Breakfast	2011	OUT010	Tier 3	Medium	Grocery Store	0.105743	6.425	130.563	4
Low Fat	FDO37	Breakfast	2011	OUT010	Tier 3	Medium	Grocery Store	0.0357802	8.06	230.233	4
Low Fat	DRE27	Dairy	2011	OUT010	Tier 3	Medium	Grocery Store	0.222063	11.85	99.6726	4
Low Fat	DRG03	Dairy	2011	OUT010	Tier 3	Medium	Grocery Store	0.103753	14.5	155.202	4
Low Fat	DRH03	Dairy	2011	OUT010	Tier 3	Medium	Grocery Store	0.0586905	17.25	91.612	4
Low Fat	FDX50	Dairy	2011	OUT010	Tier 3	Medium	Grocery Store	0.124911	20.1	109.623	4
Low Fat	FDK28	Frozen Foods	2011	OUT010	Tier 3	Medium	Grocery Store	0.109784	5.695	256.065	4
Low Fat	FDK40	Frozen Foods	2011	OUT010	Tier 3	Medium	Grocery Store	0	7.035	263.291	4
Low Fat	FDD17	Frozen Foods	2011	OUT010	Tier 3	Medium	Grocery Store	0.0546108	7.5	237.191	4
Low Fat	FDM28	Frozen Foods	2011	OUT010	Tier 3	Medium	Grocery Store	0.075662	15.7	181.366	4
Low Fat	FDO40	Frozen Foods	2011	OUT010	Tier 3	Medium	Grocery Store	0.0546128	17.1	150.239	4
Low Fat	FDX16	Frozen Foods	2011	OUT010	Tier 3	Medium	Grocery Store	0.110153	17.85	150.205	4
Low Fat	FDQ56	Fruits and Vegetables	2011	OUT010	Tier 3	Medium	Grocery Store	0.176748	6.59	82.7908	4
Low Fat	FDY32	Fruits and Vegetables	2011	OUT010	Tier 3	Medium	Grocery Store	0.216323	7.605	165.021	4
Low Fat	FDK56	Fruits and Vegetables	2011	OUT010	Tier 3	Medium	Grocery Store	0	9.695	186.79	4
Low Fat	FDM44	Fruits and Vegetables	2011	OUT010	Tier 3	Medium	Grocery Store	0.0519708	12.5	103.699	4
Low Fat	FDG57	Fruits and Vegetables	2011	OUT010	Tier 3	Medium	Grocery Store	0.121013	14.7	49.4034	4
Low Fat	FDZ20	Fruits and Vegetables	2011	OUT010	Tier 3	Medium	Grocery Store	0.0574228	16.1	253.736	4
Low Fat	FDR07	Fruits and Vegetables	2011	OUT010	Tier 3	Medium	Grocery Store	0.130127	21.35	96.2094	4
Low Fat	DRI11	Hard Drinks	2011	OUT010	Tier 3	Medium	Grocery Store	0.0575857	8.26	113.783	4
Low Fat	DRM47	Hard Drinks	2011	OUT010	Tier 3	Medium	Grocery Store	0.0732883	9.3	189.185	4
Low Fat	DRJ11	Hard Drinks	2011	OUT010	Tier 3	Medium	Grocery Store	0.142425	9.5	189.987	4
Low Fat	DRJ59	Hard Drinks	2011	OUT010	Tier 3	Medium	Grocery Store	0.0324252	11.65	38.8164	4
Low Fat	DRL35	Hard Drinks	2011	OUT010	Tier 3	Medium	Grocery Store	0	15.7	43.377	4
Low Fat	NCU53	Health and Hygiene	2011	OUT010	Tier 3	Medium	Grocery Store	0.0715578	5.485	165.784	4
Low Fat	NCK29	Health and Hygiene	2011	OUT010	Tier 3	Medium	Grocery Store	0.210512	5.615	121.373	4
Low Fat	NCJ17	Health and Hygiene	2011	OUT010	Tier 3	Medium	Grocery Store	0.255348	7.68	84.4224	4
Low Fat	NCV53	Health and Hygiene	2011	OUT010	Tier 3	Medium	Grocery Store	0.0314901	8.27	239.088	4
Low Fat	NCL29	Health and Hygiene	2011	OUT010	Tier 3	Medium	Grocery Store	0.190711	9.695	159.16	4
Low Fat	NCV05	Health and Hygiene	2011	OUT010	Tier 3	Medium	Grocery Store	0.0505629	10.1	153.366	4
Low Fat	NCM29	Health and Hygiene	2011	OUT010	Tier 3	Medium	Grocery Store	0.0295295	11.5	132.663	4
Low Fat	NCZ17	Health and Hygiene	2011	OUT010	Tier 3	Medium	Grocery Store	0.132952	12.15	37.6506	4
Low Fat	NCO41	Health and Hygiene	2011	OUT010	Tier 3	Medium	Grocery Store	0.0315491	12.5	99.0384	4
Low Fat	NCP17	Health and Hygiene	2011	OUT010	Tier 3	Medium	Grocery Store	0	19.35	65.3168	4
Low Fat	NCP05	Health and Hygiene	2011	OUT010	Tier 3	Medium	Grocery Store	0.0423246	19.6	150.902	4
Low Fat	NCJ43	Household	2011	OUT010	Tier 3	Medium	Grocery Store	0.0453086	6.635	173.14	4
Low Fat	NCE31	Household	2011	OUT010	Tier 3	Medium	Grocery Store	0.30939	7.67	33.2216	4
Low Fat	NCD43	Household	2011	OUT010	Tier 3	Medium	Grocery Store	0.0268141	8.85	103.796	4
Low Fat	NCO14	Household	2011	OUT010	Tier 3	Medium	Grocery Store	0.0496178	9.6	44.2086	4
Low Fat	NCH54	Household	2011	OUT010	Tier 3	Medium	Grocery Store	0.121633	13.5	161.692	4
Low Fat	NCX18	Household	2011	OUT010	Tier 3	Medium	Grocery Store	0.0147193	14.15	196.911	4
Low Fat	NCL06	Household	2011	OUT010	Tier 3	Medium	Grocery Store	0.120625	14.65	261.759	4
Low Fat	NCN30	Household	2011	OUT010	Tier 3	Medium	Grocery Store	0.0284431	16.35	98.141	4
Low Fat	NCQ54	Household	2011	OUT010	Tier 3	Medium	Grocery Store	0.0209934	17.7	166.847	4
Low Fat	NCF54	Household	2011	OUT010	Tier 3	Medium	Grocery Store	0.0792995	18	170.542	4
Low Fat	NCW42	Household	2011	OUT010	Tier 3	Medium	Grocery Store	0.0978651	18.2	221.846	4
Low Fat	NCA30	Household	2011	OUT010	Tier 3	Medium	Grocery Store	0.216478	19	190.187	4
Low Fat	NCG43	Household	2011	OUT010	Tier 3	High	Grocery Store	0.124262	20.2	93.6462	4
Low Fat	NCR30	Household	2011	OUT010	Tier 3	High	Grocery Store	0.118828	20.6	75.0696	4
Low Fat	FDJ07	Meat	2011	OUT010	Tier 3	High	Grocery Store	0.024142	7.26	117.415	4
Low Fat	FDK15	Meat	2011	OUT010	Tier 3	High	Grocery Store	0.164725	10.8	98.4042	4
Low Fat	FDP39	Meat	2011	OUT010	Tier 3	High	Grocery Store	0.116203	12.65	53.5324	4
Low Fat	FDI19	Meat	2011	OUT010	Tier 3	High	Grocery Store	0.0876049	15.1	242.251	4
Low Fat	NCP55	Others	2011	OUT010	Tier 3	High	Grocery Store	0	14.65	56.4614	4
Low Fat	NCN14	Others	2011	OUT010	Tier 3	High	Grocery Store	0.153852	19.1	185.161	4
Low Fat	FDF33	Seafood	2011	OUT010	Tier 3	High	Grocery Store	0.036046	7.97	107.56	4
Low Fat	FDF22	Snack Foods	2011	OUT010	Tier 3	High	Grocery Store	0.0951229	6.865	212.322	4
Low Fat	FDX21	Snack Foods	2011	OUT010	Tier 3	High	Grocery Store	0.142216	7.05	108.791	4
Low Fat	FDE34	Snack Foods	2011	OUT010	Tier 3	High	Grocery Store	0.180588	9.195	182.263	4
Low Fat	FDI22	Snack Foods	2011	OUT010	Tier 3	High	Grocery Store	0.16104	12.6	210.261	4
Low Fat	FDR21	Snack Foods	2011	OUT010	Tier 3	High	Grocery Store	0.112036	19.7	174.937	4
Low Fat	FDH10	Snack Foods	2011	OUT010	Tier 3	High	Grocery Store	0.0825265	21	191.848	4
Low Fat	FDW10	Snack Foods	2011	OUT010	Tier 3	High	Grocery Store	0.118298	21.2	175.037	4
Low Fat	DRG49	Soft Drinks	2011	OUT010	Tier 3	High	Grocery Store	0.112906	7.81	243.549	4
Low Fat	DRE01	Soft Drinks	2011	OUT010	Tier 3	High	Grocery Store	0.279784	10.1	241.851	4
Low Fat	DRI37	Soft Drinks	2011	OUT010	Tier 3	High	Grocery Store	0.180097	15.85	57.3904	4
low fat	DRK59	Hard Drinks	2011	OUT010	Tier 3	Small	Grocery Store	0.126288	8.895	235.562	4
low fat	NCX54	Household	2011	OUT010	Tier 3	Small	Grocery Store	0.0804424	9.195	107.762	4
low fat	NCI31	Others	2011	OUT010	Tier 3	Small	Grocery Store	0.136125	20	38.319	4
Low Fat	FDW24	Baking Goods	2014	OUT013	Tier 3	High	Supermarket Type1	0.0374658	6.8	47.5034	4
Low Fat	FDY59	Baking Goods	2014	OUT013	Tier 3	High	Supermarket Type1	0.0313773	8.195	93.6462	4
Low Fat	FDS12	Baking Goods	2014	OUT013	Tier 3	High	Supermarket Type1	0.173974	9.1	126.536	4
Low Fat	FDZ12	Baking Goods	2014	OUT013	Tier 3	High	Supermarket Type1	0.102893	9.17	141.947	4
Low Fat	FDA23	Baking Goods	2014	OUT013	Tier 3	High	Supermarket Type1	0.0471478	9.8	102.402	4
Low Fat	FDI24	Baking Goods	2014	OUT013	Tier 3	High	Supermarket Type1	0.0786783	10.3	177.037	4
Low Fat	FDT36	Baking Goods	2014	OUT013	Tier 3	High	Supermarket Type1	0	12.3	37.2874	4
Low Fat	FDC37	Baking Goods	2014	OUT013	Tier 3	High	Supermarket Type1	0.032846	15.5	106.794	4
Low Fat	FDO12	Baking Goods	2014	OUT013	Tier 3	High	Supermarket Type1	0.0548848	15.75	195.345	4
Low Fat	FDP60	Baking Goods	2014	OUT013	Tier 3	High	Supermarket Type1	0	17.35	101.902	4
Low Fat	FDW48	Baking Goods	2014	OUT013	Tier 3	High	Supermarket Type1	0.00853372	18	78.5618	4
Low Fat	FDO60	Baking Goods	2014	OUT013	Tier 3	High	Supermarket Type1	0.0343409	20	45.4086	4
Low Fat	FDS60	Baking Goods	2014	OUT013	Tier 3	High	Supermarket Type1	0.0324215	20.85	181.666	4
Low Fat	FDQ23	Breads	2014	OUT013	Tier 3	High	Supermarket Type1	0.0245054	6.55	102.933	4
Low Fat	FDX59	Breads	2014	OUT013	Tier 3	High	Supermarket Type1	0.0516183	10.195	31.9558	4
Low Fat	FDR35	Breads	2014	OUT013	Tier 3	High	Supermarket Type1	0.0206805	12.5	197.274	4
Low Fat	FDR23	Breads	2014	OUT013	Tier 3	High	Supermarket Type1	0.0817195	15.85	178.037	4
Low Fat	FDO23	Breads	2014	OUT013	Tier 3	High	Supermarket Type1	0.146306	17.85	94.1436	4
Low Fat	FDM13	Breakfast	2014	OUT013	Tier 3	High	Supermarket Type1	0.0631227	6.425	131.363	4
Low Fat	FDQ37	Breakfast	2014	OUT013	Tier 3	High	Supermarket Type1	0.0891864	20.75	193.348	4
Low Fat	FDK50	Canned	2014	OUT013	Tier 3	High	Supermarket Type1	0.0283396	7.96	162.489	4
Low Fat	FDS49	Canned	2014	OUT013	Tier 3	High	Supermarket Type1	0.0792795	9	77.2644	4
Low Fat	FDE26	Canned	2014	OUT013	Tier 3	High	Supermarket Type1	0.0889317	9.3	143.379	4
Low Fat	FDQ13	Canned	2014	OUT013	Tier 3	High	Supermarket Type1	0.0106328	11.1	82.5908	4
Low Fat	FDY13	Canned	2014	OUT013	Tier 3	High	Supermarket Type1	0.0301023	12.1	74.767	4
Low Fat	FDC38	Canned	2014	OUT013	Tier 3	High	Supermarket Type1	0.122392	15.7	133.194	4
Low Fat	FDX37	Canned	2014	OUT013	Tier 3	High	Supermarket Type1	0	16.2	100.57	4
Low Fat	FDO50	Canned	2014	OUT013	Tier 3	High	Supermarket Type1	0.0781037	16.25	91.1804	4
Low Fat	FDG26	Canned	2014	OUT013	Tier 3	High	Supermarket Type1	0.0426144	18.85	255.333	4
Low Fat	DRI03	Dairy	2014	OUT013	Tier 3	High	Supermarket Type1	0.0226848	6.03	178.103	4
Low Fat	DRG15	Dairy	2014	OUT013	Tier 3	High	Supermarket Type1	0	6.13	60.1536	4
Low Fat	FDS14	Dairy	2014	OUT013	Tier 3	High	Supermarket Type1	0.0499223	7.285	156.929	4
Low Fat	FDB16	Dairy	2014	OUT013	Tier 3	High	Supermarket Type1	0.0448884	8.21	87.3198	4
Low Fat	FDA15	Dairy	2014	OUT013	Tier 3	High	Supermarket Type1	0.0160091	9.3	250.609	4
Low Fat	FDY14	Dairy	2014	OUT013	Tier 3	High	Supermarket Type1	0.0699819	10.3	263.023	4
Low Fat	FDR14	Dairy	2014	OUT013	Tier 3	High	Supermarket Type1	0.173904	11.65	52.3298	4
Low Fat	FDW50	Dairy	2014	OUT013	Tier 3	High	Supermarket Type1	0.0755152	13.1	167.216	4
Low Fat	FDX02	Dairy	2014	OUT013	Tier 3	High	Supermarket Type1	0.0570126	16	225.04	4
Low Fat	FDX26	Dairy	2014	OUT013	Tier 3	High	Supermarket Type1	0	17.7	182.529	4
Low Fat	FDK51	Dairy	2014	OUT013	Tier 3	High	Supermarket Type1	0.00523079	19.85	265.188	4
Low Fat	FDV14	Dairy	2014	OUT013	Tier 3	High	Supermarket Type1	0.0444604	19.85	88.7856	4
Low Fat	FDR26	Dairy	2014	OUT013	Tier 3	High	Supermarket Type1	0.0428011	20.7	178.303	4
Low Fat	FDO28	Frozen Foods	2014	OUT013	Tier 3	High	Supermarket Type1	0.0722382	5.765	120.01	4
